volume,file,airfoil_label,asb_name,builder,config,comment,xtr_upper,xtr_lower,Re,run_file,alpha,CL,CM,sweep
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,-9.02,-0.253,-0.0118,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,-8.04,-0.241,-0.0309,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,-7.11,-0.194,-0.0582,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,-6.16,0.016,-0.1689,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,-5.15,0.172,-0.1825,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,-4.14,0.316,-0.1984,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,-3.06,0.451,-0.2001,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,-2.05,0.559,-0.1996,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,-1.04,0.657,-0.1971,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,0.02,0.749,-0.1933,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,1.06,0.833,-0.1867,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,2.02,0.925,-0.1795,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,3.09,1.028,-0.1799,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,4.1,1.121,-0.1724,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,5.14,1.224,-0.1715,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,6.15,1.331,-0.1747,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,7.18,1.43,-0.1723,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,8.21,1.516,-0.1679,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,9.27,1.597,-0.1608,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,10.26,1.662,-0.1555,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,11.31,1.704,-0.1474,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,12.3,1.708,-0.136,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,13.3,1.708,-0.1269,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,14.28,1.709,-0.121,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,15.28,1.72,-0.1178,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,16.33,1.714,-0.1162,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,17.35,1.708,-0.1193,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,18.25,1.686,-0.1308,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,18.98,1.158,-0.2588,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,20.01,1.176,-0.2662,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,19.49,1.221,-0.2823,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,18.5,1.165,-0.2659,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,17.52,1.156,-0.2592,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,16.56,1.177,-0.2537,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,15.54,1.201,-0.2471,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,14.56,1.206,-0.2329,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,13.83,1.709,-0.1286,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,12.76,1.706,-0.1347,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,11.76,1.706,-0.1458,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,10.75,1.686,-0.156,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,9.73,1.621,-0.1624,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,8.74,1.56,-0.1669,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,7.68,1.476,-0.1733,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,6.67,1.387,-0.1747,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,5.64,1.281,-0.1752,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,4.59,1.169,-0.1753,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,3.58,1.079,-0.177,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,2.57,0.981,-0.1796,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,1.54,0.888,-0.1833,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,0.49,0.795,-0.188,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,-0.52,0.701,-0.1956,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,-1.57,0.607,-0.1975,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,-2.57,0.512,-0.2011,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,-3.57,0.395,-0.1999,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,-4.61,0.258,-0.1943,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,-5.64,0.109,-0.1819,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,-6.66,-0.129,-0.0916,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,-7.59,-0.209,-0.038,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,-8.58,-0.254,-0.0161,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,150054,bm04998.dat,-9.56,-0.23,-0.011,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,-10.07,-0.227,-0.0112,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,-9.06,-0.244,-0.0195,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,-8.05,-0.188,-0.0437,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,-7.14,-0.102,-0.0862,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,-6.18,0.093,-0.1836,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,-5.13,0.225,-0.1906,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,-4.06,0.34,-0.1955,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,-3.07,0.452,-0.2006,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,-2.1,0.559,-0.1988,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,-1.08,0.66,-0.1984,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,0.04,0.767,-0.1951,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,1.03,0.863,-0.192,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,2.01,0.964,-0.1898,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,3.08,1.07,-0.1869,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,4.14,1.171,-0.1848,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,5.15,1.257,-0.1801,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,6.17,1.356,-0.1784,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,7.16,1.452,-0.1756,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,8.19,1.538,-0.171,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,9.23,1.621,-0.1656,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,10.25,1.679,-0.1573,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,11.34,1.715,-0.147,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,12.28,1.717,-0.1363,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,13.28,1.722,-0.129,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,14.35,1.727,-0.1232,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,15.36,1.735,-0.1207,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,16.34,1.741,-0.1204,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,17.35,1.746,-0.1225,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,18.27,1.734,-0.1254,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,19.31,1.736,-0.1368,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,20.27,1.685,-0.143,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,19.79,1.692,-0.1398,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,18.81,1.728,-0.1336,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,17.79,1.741,-0.1279,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,16.78,1.745,-0.1237,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,15.8,1.735,-0.1235,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,14.83,1.731,-0.1241,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,13.77,1.72,-0.1278,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,12.81,1.713,-0.1341,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,11.78,1.719,-0.1448,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,10.78,1.697,-0.1554,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,9.76,1.65,-0.1643,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,8.71,1.582,-0.1715,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,7.71,1.503,-0.1761,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,6.68,1.41,-0.1801,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,5.67,1.31,-0.1809,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,4.56,1.219,-0.1857,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,3.55,1.122,-0.1888,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,2.56,1.023,-0.1908,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,1.55,0.921,-0.1928,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,0.54,0.822,-0.1964,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,-0.52,0.721,-0.1982,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,-1.55,0.62,-0.2003,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,-2.59,0.514,-0.2025,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,-3.61,0.397,-0.1987,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,-4.61,0.292,-0.1986,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,-5.65,0.167,-0.1891,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,-6.65,0.002,-0.1539,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,-7.6,-0.143,-0.0576,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,-8.58,-0.213,-0.0321,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,199952,bm05000.dat,-9.55,-0.226,-0.0205,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,-10.05,-0.215,-0.0199,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,-9.08,-0.194,-0.037,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,-8.15,-0.133,-0.0691,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,-7.14,-0.036,-0.1323,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,-6.12,0.129,-0.1869,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,-5.09,0.251,-0.194,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,-4.15,0.352,-0.1956,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,-3.07,0.483,-0.2009,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,-2.08,0.598,-0.2045,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,-1.05,0.704,-0.2027,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,0.01,0.819,-0.2019,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,1.04,0.922,-0.2004,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,1.99,1.023,-0.1995,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,3.09,1.129,-0.1964,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,4.15,1.24,-0.1941,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,5.13,1.327,-0.1903,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,6.18,1.425,-0.1861,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,7.19,1.509,-0.1804,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,8.24,1.593,-0.1747,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,9.26,1.647,-0.1662,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,10.31,1.692,-0.1554,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,11.28,1.717,-0.1453,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,12.27,1.728,-0.1365,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,13.28,1.741,-0.1298,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,14.33,1.749,-0.1264,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,15.29,1.762,-0.1253,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,16.32,1.759,-0.1249,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,17.3,1.765,-0.128,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,18.25,1.756,-0.1304,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,19.28,1.741,-0.1347,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,20.3,1.724,-0.1406,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,19.77,1.726,-0.1389,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,18.8,1.763,-0.1365,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,17.8,1.754,-0.1294,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,16.81,1.758,-0.127,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,15.8,1.763,-0.1257,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,14.8,1.753,-0.1265,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,13.81,1.738,-0.1286,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,12.76,1.733,-0.1347,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,11.74,1.723,-0.1433,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,10.85,1.705,-0.1517,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,9.74,1.669,-0.1622,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,8.72,1.621,-0.1719,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,7.68,1.547,-0.1786,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,6.62,1.467,-0.1847,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,5.65,1.385,-0.1905,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,4.61,1.283,-0.1943,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,3.63,1.188,-0.1966,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,2.55,1.08,-0.1989,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,1.57,0.969,-0.1995,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,0.46,0.859,-0.2016,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,-0.49,0.764,-0.2036,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,-1.53,0.648,-0.2045,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,-2.56,0.536,-0.2043,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,-3.61,0.411,-0.1986,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,-4.67,0.295,-0.1956,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,-5.65,0.181,-0.1903,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,-6.69,0.067,-0.1812,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,-7.57,-0.089,-0.0967,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,-8.63,-0.171,-0.05,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,349860,bm05002.dat,-9.62,-0.209,-0.0262,down
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,499848,bm05004.dat,-10.2,-0.235,-0.0254,up
vol4,fx63137_c_lft.txt,FX 63-137 (C),fx63137,Y. Tinel,clean,clean,,,499848,bm05004.dat,-9.1,-0.193,-0.0476,up
