tunnel,airfoil,polar,geom_key,Re,Re_bin,alpha,WT_CL,WT_CD,NF_CL,NF_CD,NF_conf,dCL,err_CD,XF_CL,XF_CD,xf_converged,err_CD_NF_WT,err_CD_XF_WT,err_CD_NF_XF,dCL_NF_WT,dCL_XF_WT,dCL_NF_XF
Princeton,SPICA,SPICA|301500,SPICA,301500,300k,1.16,0.349,0.0128,0.5373840517206279,0.0097617723788938,0.9800399006841628,0.1883840517206279,-0.2373615328989197,0.5473,0.00959,True,-0.2373615328989219,-0.25078125000000007,0.01791161406608974,0.1883840517206279,0.19830000000000003,-0.009915948279372144
Princeton,SPICA,SPICA|301500,SPICA,301500,300k,2.18,0.448,0.0114,0.6574012993481441,0.0101132949500352,0.9798757406508268,0.209401299348144,-0.1128688640319944,0.6536,0.01008,True,-0.11286886403200004,-0.11578947368421053,0.00330307043999995,0.20940129934814405,0.20559999999999995,0.003801299348144105
Princeton,SPICA,SPICA|301500,SPICA,301500,300k,3.22,0.564,0.01,0.75839024671866,0.0106398680401816,0.9776493385542774,0.19439024671866,0.0639868040181668,0.7615,0.01063,True,0.06398680401815994,0.06300000000000003,0.0009283198665662323,0.19439024671866,0.1975,-0.0031097532813399997
Princeton,SPICA,SPICA|301500,SPICA,301500,300k,4.23,0.658,0.0105,0.8598497859821952,0.0112018972272982,0.9774107407727648,0.2018497859821951,0.0668473549807833,0.8654,0.01126,True,0.06684735498078088,0.07238095238095224,-0.005160104147584301,0.20184978598219516,0.20739999999999992,-0.005550214017804755
Princeton,SPICA,SPICA|301500,SPICA,301500,300k,5.26,0.754,0.0112,0.9630912048694286,0.0118348785068367,0.9791090365561236,0.2090912048694285,0.056685580967565,0.9701,0.012,True,0.05668558096756246,0.07142857142857147,-0.01376012443027507,0.20909120486942856,0.21609999999999996,-0.007008795130571399
Princeton,WB135/35,WB135/35|61300,WB135/35,61300,60k,-5.97,-0.373,0.0313,-0.5441699967393485,0.0331626993186608,0.9836348899838636,-0.1711699967393485,0.0595111603406033,-0.5235,0.03217,True,0.05951116034060069,0.027795527156549385,0.030857921002822686,-0.17116999673934852,-0.15049999999999997,-0.02066999673934855
Princeton,WB135/35,WB135/35|61300,WB135/35,61300,60k,-4.96,-0.299,0.034,-0.4803389148992984,0.0328578039730185,0.9838146219474624,-0.1813389148992984,-0.0335940007935732,-0.4452,0.031,True,-0.033594000793573685,-0.08823529411764713,0.05992916041995153,-0.18133891489929843,-0.1462,-0.035138914899298435
Princeton,WB135/35,WB135/35|61300,WB135/35,61300,60k,-3.95,-0.187,0.0328,-0.391382431049573,0.0350122425446007,0.9792162634279454,-0.204382431049573,0.0674464190427053,-0.3711,0.03222,True,0.06744641904270408,-0.017682926829268416,0.0866617797827653,-0.204382431049573,-0.18409999999999999,-0.020282431049573002
Princeton,WB135/35,WB135/35|61300,WB135/35,61300,60k,-2.91,-0.047,0.0318,-0.2660446409167463,0.0341130529514623,0.9739111629237212,-0.2190446409167463,0.07273751419693,-0.2654,0.03188,True,0.0727375141969277,0.002515723270440149,0.07004557564185396,-0.2190446409167463,-0.21840000000000004,-0.0006446409167462641
Princeton,WB135/35,WB135/35|61300,WB135/35,61300,60k,-1.88,0.094,0.0281,-0.0903467509655438,0.0323165437146173,0.9706627067516284,-0.1843467509655438,0.15005493646325,-0.0768,0.03105,True,0.15005493646324908,0.104982206405694,0.040790457797658546,-0.18434675096554382,-0.1708,-0.013546750965543808
Princeton,WB135/35,WB135/35|61300,WB135/35,61300,60k,-0.85,0.219,0.0241,0.1056965730420618,0.0307459967728169,0.9691174020272144,-0.1133034269579381,0.2757675009467631,0.0936,0.03035,True,0.2757675009467593,0.2593360995850622,0.013047669615054363,-0.1133034269579382,-0.1254,0.012096573042061798
Princeton,WB135/35,WB135/35|61300,WB135/35,61300,60k,0.16,0.329,0.0247,0.2701243618357973,0.0289616822203959,0.972548711795845,-0.0588756381642026,0.1725377417164362,0.2632,0.02931,True,0.17253774171643316,0.1866396761133603,-0.0118839228797032,-0.058875638164202715,-0.06580000000000003,0.00692436183579731
Princeton,WB135/35,WB135/35|61300,WB135/35,61300,60k,1.19,0.426,0.0258,0.4303688540110107,0.0272353091730451,0.976708245241251,0.0043688540110107,0.0556321384901208,0.4523,0.02745,True,0.05563213849012009,0.06395348837209297,-0.00782115945190894,0.0043688540110107255,0.02629999999999999,-0.021931145988989265
Princeton,WB135/35,WB135/35|61300,WB135/35,61300,60k,2.2,0.518,0.0269,0.5713564932601025,0.0268671002203235,0.9826793654699664,0.0533564932601025,-0.0012230401366722,0.584,0.02737,True,-0.0012230401366728578,0.01747211895910774,-0.018374124211782906,0.0533564932601025,0.06599999999999995,-0.012643506739897448
Princeton,WB135/35,WB135/35|61300,WB135/35,61300,60k,3.22,0.611,0.0258,0.6906245533587322,0.0271469729471102,0.9844884230675908,0.0796245533587322,0.0522082537639619,0.6861,0.02855,True,0.052208253763961286,0.10658914728682166,-0.049142803954108506,0.0796245533587322,0.07510000000000006,0.004524553358732142
Princeton,WB135/35,WB135/35|61300,WB135/35,61300,60k,4.24,0.689,0.0288,0.7990454539805134,0.0283141688006422,0.9815023136840832,0.1100454539805134,-0.016869138866589,0.79,0.03001,True,-0.016869138866590284,0.042013888888888865,-0.056508870355141606,0.11004545398051346,0.10100000000000009,0.009045453980513374
Princeton,WB135/35,WB135/35|61300,WB135/35,61300,60k,5.27,0.803,0.0331,0.8992318421656118,0.0308483302315084,0.9722098782368708,0.0962318421656117,-0.0680262769937012,0.8997,0.03166,True,-0.06802627699370388,-0.04350453172205429,-0.025637074178509196,0.09623184216561176,0.09670000000000001,-0.00046815783438824976
Princeton,WB135/35,WB135/35|61300,WB135/35,61300,60k,6.28,0.836,0.0422,0.9853606906221488,0.0350723151988595,0.9551888075229054,0.1493606906221489,-0.1689024834393484,0.9655,0.03714,True,-0.1689024834393484,-0.11990521327014222,-0.055672719470665086,0.14936069062214885,0.12950000000000006,0.01986069062214879
Princeton,WB135/35,WB135/35|61300,WB135/35,61300,60k,7.27,0.808,0.0619,1.0441989610141482,0.0416392695749012,0.9325643928764424,0.2361989610141481,-0.327313900243921,1.002,0.04557,True,-0.3273139002439224,-0.2638126009693053,-0.08625697663152944,0.23619896101414817,0.19399999999999995,0.04219896101414822
Princeton,WB135/35,WB135/35|61300,WB135/35,61300,60k,8.25,0.736,0.1121,1.0564900983144427,0.05157858380965,0.911680379458784,0.3204900983144427,-0.5398877447845671,,,False,-0.5398877447845674,,,0.32049009831444275,,
Princeton,WB135/35,WB135/35|61300,WB135/35,61300,60k,9.27,0.73,0.1316,1.0405655396380036,0.0637099572840421,0.9028595854526316,0.3105655396380036,-0.5158817835559111,0.8217,0.09302,True,-0.5158817835559111,-0.2931610942249239,-0.3150939874861094,0.3105655396380036,0.0917,0.2188655396380036
Princeton,WB135/35,WB135/35|100500,WB135/35,100500,100k,-5.96,-0.259,0.0238,-0.5012379582541969,0.0249464268446262,0.9849254878532644,-0.2422379582541969,0.048169195152363,-0.5095,0.02434,True,0.048169195152361254,0.022689075630252048,0.02491482516952338,-0.24223795825419692,-0.25049999999999994,0.008262041745803028
Princeton,WB135/35,WB135/35|100500,WB135/35,100500,100k,-4.95,-0.127,0.0231,-0.3562272304686559,0.0248196074755713,0.9793621761814494,-0.2292272304686559,0.0744418820593663,-0.3553,0.02361,True,0.07444188205936375,0.022077922077922082,0.05123284521691243,-0.2292272304686559,-0.2283,-0.000927230468655893
Princeton,WB135/35,WB135/35|100500,WB135/35,100500,100k,-3.91,-0.001,0.022,-0.1903088261107885,0.0254014960763233,0.972655187297062,-0.1893088261107885,0.1546134580146974,-0.1904,0.02459,True,0.15461345801469556,0.11772727272727282,0.03300106044421717,-0.1893088261107885,-0.1894,9.117388921150993e-05
