dap_name,chord_in,x,y
SD6060,12.065,0.76495,0.03132
SD6060,12.065,0.71077,0.0392
SD6060,12.065,0.65836,0.0465
SD6060,12.065,0.60244,0.05335
SD6060,12.065,0.54167,0.0597
SD6060,12.065,0.46829,0.06533
SD6060,12.065,0.3906,0.06849
SD6060,12.065,0.31688,0.0685
SD6060,12.065,0.24528,0.06569
SD6060,12.065,0.17139,0.05936
SD6060,12.065,0.12326,0.05187
SD6060,12.065,0.09126,0.04492
SD6060,12.065,0.06175,0.03681
SD6060,12.065,0.03378,0.02649
SD6060,12.065,0.0162,0.0169
SD6060,12.065,0.00782,0.01049
SD6060,12.065,0.0032,0.00578
SD6060,12.065,0.0,-0.0
SD6060,12.065,0.00099,-0.00229
SD6060,12.065,0.00397,-0.00502
SD6060,12.065,0.00894,-0.00836
SD6060,12.065,0.01681,-0.01177
SD6060,12.065,0.03416,-0.01685
SD6060,12.065,0.0707,-0.02325
SD6060,12.065,0.11221,-0.02758
SD6060,12.065,0.16377,-0.03027
SD6060,12.065,0.21314,-0.03165
SD6060,12.065,0.26926,-0.03269
SD6060,12.065,0.33337,-0.03325
SD6060,12.065,0.40505,-0.03265
SD6060,12.065,0.46848,-0.03156
SD6060,12.065,0.54565,-0.02921
SD6060,12.065,0.62118,-0.02566
SD6060,12.065,0.69134,-0.02058
SD6060,12.065,0.75386,-0.01605
SD6060,12.065,0.81523,-0.01177
SD6060,12.065,0.88784,-0.00608
SD6060,12.065,0.93895,-0.0024
SD6060,12.065,0.97956,-0.001
SD6060,12.065,0.98981,-0.00096
SD6060,12.065,0.99494,-0.00103
SD6060,12.065,0.99843,-0.00091
SD6060,12.065,1.0,0.0
SD6080,12.006,1.0,0.0
SD6080,12.006,1.00059,-6e-05
SD6080,12.006,0.99686,8e-05
SD6080,12.006,0.98941,0.00145
SD6080,12.006,0.97733,0.00321
SD6080,12.006,0.94524,0.00913
SD6080,12.006,0.90699,0.01498
SD6080,12.006,0.8587,0.02346
SD6080,12.006,0.80014,0.03438
SD6080,12.006,0.74439,0.04409
SD6080,12.006,0.69444,0.05214
SD6080,12.006,0.65704,0.05792
SD6080,12.006,0.5807,0.06833
SD6080,12.006,0.49908,0.07682
SD6080,12.006,0.40646,0.08254
SD6080,12.006,0.34441,0.08341
SD6080,12.006,0.27971,0.08137
SD6080,12.006,0.21524,0.07606
SD6080,12.006,0.15269,0.0674
SD6080,12.006,0.09914,0.05605
SD6080,12.006,0.05667,0.0425
SD6080,12.006,0.03775,0.03369
SD6080,12.006,0.01727,0.02082
SD6080,12.006,0.01018,0.01521
SD6080,12.006,0.00318,0.00787
SD6080,12.006,0.0,-0.0
SD6080,12.006,0.00062,-0.00184
SD6080,12.006,0.00538,-0.00581
SD6080,12.006,0.01178,-0.00811
SD6080,12.006,0.02664,-0.01127
SD6080,12.006,0.05239,-0.0142
SD6080,12.006,0.08323,-0.01503
SD6080,12.006,0.12224,-0.01446
SD6080,12.006,0.17602,-0.01292
SD6080,12.006,0.23877,-0.01088
SD6080,12.006,0.30489,-0.0085
SD6080,12.006,0.36166,-0.00632
SD6080,12.006,0.41383,-0.00434
SD6080,12.006,0.47523,-0.00223
SD6080,12.006,0.53027,-0.00082
SD6080,12.006,0.58943,0.00063
SD6080,12.006,0.63386,0.00166
SD6080,12.006,0.69393,0.00274
SD6080,12.006,0.75307,0.00346
SD6080,12.006,0.81591,0.00346
SD6080,12.006,0.87412,0.00335
SD6080,12.006,0.9134,0.00282
SD6080,12.006,0.9519,0.002
SD6080,12.006,0.97337,0.0016
SD6080,12.006,0.98784,0.00093
SD6080,12.006,0.99352,0.00046
SD6080,12.006,0.99878,0.00028
SD6080,12.006,1.0,0.0
SD6080TTE,12.01,1.0,0.0
SD6080TTE,12.01,0.9998,0.00273
SD6080TTE,12.01,0.99682,0.004
SD6080TTE,12.01,0.99328,0.00438
SD6080TTE,12.01,0.98356,0.00545
SD6080TTE,12.01,0.9655,0.00756
SD6080TTE,12.01,0.92852,0.01323
SD6080TTE,12.01,0.8796,0.02092
SD6080TTE,12.01,0.83534,0.02738
SD6080TTE,12.01,0.7719,0.03767
SD6080TTE,12.01,0.72015,0.04614
SD6080TTE,12.01,0.66197,0.05548
SD6080TTE,12.01,0.59815,0.06425
SD6080TTE,12.01,0.54297,0.07083
SD6080TTE,12.01,0.48053,0.07665
SD6080TTE,12.01,0.4293,0.07984
SD6080TTE,12.01,0.34746,0.08189
SD6080TTE,12.01,0.29043,0.08045
SD6080TTE,12.01,0.23356,0.07663
SD6080TTE,12.01,0.18604,0.07121
SD6080TTE,12.01,0.14632,0.065
SD6080TTE,12.01,0.10445,0.05615
SD6080TTE,12.01,0.06446,0.04437
SD6080TTE,12.01,0.03342,0.03023
SD6080TTE,12.01,0.01231,0.01594
SD6080TTE,12.01,0.00629,0.01039
SD6080TTE,12.01,0.00163,0.00464
SD6080TTE,12.01,0.0,0.0
SD6080TTE,12.01,0.00155,-0.00392
SD6080TTE,12.01,0.00517,-0.00639
SD6080TTE,12.01,0.01381,-0.00931
SD6080TTE,12.01,0.02692,-0.01202
SD6080TTE,12.01,0.04465,-0.01429
SD6080TTE,12.01,0.08699,-0.01582
SD6080TTE,12.01,0.13981,-0.01483
SD6080TTE,12.01,0.19891,-0.01316
SD6080TTE,12.01,0.2672,-0.01093
SD6080TTE,12.01,0.32396,-0.0089
SD6080TTE,12.01,0.39456,-0.00622
SD6080TTE,12.01,0.46417,-0.00389
SD6080TTE,12.01,0.52933,-0.00221
SD6080TTE,12.01,0.59273,-0.00077
SD6080TTE,12.01,0.63891,0.00024
SD6080TTE,12.01,0.67737,0.00079
SD6080TTE,12.01,0.71977,0.00144
SD6080TTE,12.01,0.76263,0.00174
SD6080TTE,12.01,0.81964,0.00169
SD6080TTE,12.01,0.86566,0.00159
SD6080TTE,12.01,0.91167,0.00102
SD6080TTE,12.01,0.95181,0.00014
SD6080TTE,12.01,0.97953,-0.00047
SD6080TTE,12.01,0.99066,-0.00116
SD6080TTE,12.01,0.99485,-0.0015
SD6080TTE,12.01,0.99844,-0.0018
SD6080TTE,12.01,1.0,0.0
SD7003,12.029,1.0,0.0
SD7003,12.029,0.99835,0.00167
SD7003,12.029,0.99144,0.00244
SD7003,12.029,0.98072,0.00355
SD7003,12.029,0.95984,0.00564
SD7003,12.029,0.91623,0.00988
SD7003,12.029,0.86546,0.01496
SD7003,12.029,0.78327,0.02298
SD7003,12.029,0.70362,0.03055
SD7003,12.029,0.62282,0.03807
SD7003,12.029,0.53137,0.04562
SD7003,12.029,0.4537,0.05089
SD7003,12.029,0.36452,0.05525
SD7003,12.029,0.27994,0.05708
SD7003,12.029,0.20186,0.05552
SD7003,12.029,0.12918,0.04949
SD7003,12.029,0.07702,0.04066
SD7003,12.029,0.03821,0.02923
SD7003,12.029,0.0205,0.02146
SD7003,12.029,0.00968,0.01465
SD7003,12.029,0.00363,0.00854
SD7003,12.029,0.0,-0.0
SD7003,12.029,0.00104,-0.0027
SD7003,12.029,0.00341,-0.00565
SD7003,12.029,0.00981,-0.0099
SD7003,12.029,0.03079,-0.01716
SD7003,12.029,0.05997,-0.02324
SD7003,12.029,0.10826,-0.02753
SD7003,12.029,0.17601,-0.0294
SD7003,12.029,0.25357,-0.02873
SD7003,12.029,0.35759,-0.02599
SD7003,12.029,0.4665,-0.02199
SD7003,12.029,0.56973,-0.01721
SD7003,12.029,0.67179,-0.01172
SD7003,12.029,0.75444,-0.00721
SD7003,12.029,0.82285,-0.00364
SD7003,12.029,0.89391,-0.00058
SD7003,12.029,0.93863,0.00031
SD7003,12.029,0.96772,-0.00029
SD7003,12.029,0.98613,-0.00124
SD7003,12.029,0.99338,-0.00161
SD7003,12.029,0.9979,-0.0017
SD7003,12.029,1.0,0.0
SD7003A,12.034,1.0,0.0
SD7003A,12.034,0.99661,0.002
SD7003A,12.034,0.99067,0.00256
SD7003A,12.034,0.97723,0.00397
SD7003A,12.034,0.9554,0.00607
SD7003A,12.034,0.91003,0.01049
SD7003A,12.034,0.86108,0.01517
SD7003A,12.034,0.81578,0.01954
SD7003A,12.034,0.76441,0.02444
SD7003A,12.034,0.71354,0.02924
SD7003A,12.034,0.66555,0.03367
SD7003A,12.034,0.60731,0.03882
SD7003A,12.034,0.55247,0.04341
SD7003A,12.034,0.48492,0.04844
SD7003A,12.034,0.41796,0.05237
SD7003A,12.034,0.36098,0.0549
SD7003A,12.034,0.30461,0.05629
SD7003A,12.034,0.25412,0.05653
SD7003A,12.034,0.20027,0.05504
SD7003A,12.034,0.15765,0.05214
SD7003A,12.034,0.11276,0.04687
SD7003A,12.034,0.06985,0.03862
SD7003A,12.034,0.04022,0.02971
SD7003A,12.034,0.02247,0.02222
SD7003A,12.034,0.01044,0.01504
SD7003A,12.034,0.00327,0.00805
SD7003A,12.034,0.0,-0.0
SD7003A,12.034,0.00091,-0.00306
SD7003A,12.034,0.00532,-0.0078
SD7003A,12.034,0.0126,-0.01175
SD7003A,12.034,0.02639,-0.01659
SD7003A,12.034,0.04847,-0.02196
SD7003A,12.034,0.08076,-0.02641
SD7003A,12.034,0.1194,-0.02893
SD7003A,12.034,0.16902,-0.03021
SD7003A,12.034,0.22369,-0.03013
SD7003A,12.034,0.28571,-0.02882
SD7003A,12.034,0.34937,-0.02704
SD7003A,12.034,0.41625,-0.02477
SD7003A,12.034,0.47847,-0.0222
SD7003A,12.034,0.54404,-0.01916
SD7003A,12.034,0.60577,-0.01595
SD7003A,12.034,0.67726,-0.01214
SD7003A,12.034,0.74815,-0.00822
SD7003A,12.034,0.79496,-0.00577
SD7003A,12.034,0.84047,-0.00347
SD7003A,12.034,0.88421,-0.00153
SD7003A,12.034,0.9345,-0.0002
SD7003A,12.034,0.97019,-0.00079
SD7003A,12.034,0.98418,-0.00125
SD7003A,12.034,0.99156,-0.00141
SD7003A,12.034,0.99691,-0.00143
SD7003A,12.034,1.0,0.0
SD7003B,12.03,1.0,0.0
SD7003B,12.03,0.99706,0.00194
SD7003B,12.03,0.99177,0.00256
SD7003B,12.03,0.98594,0.00305
SD7003B,12.03,0.97274,0.00437
SD7003B,12.03,0.94989,0.00649
SD7003B,12.03,0.90395,0.0111
SD7003B,12.03,0.85172,0.01618
SD7003B,12.03,0.80116,0.02108
SD7003B,12.03,0.74091,0.02683
SD7003B,12.03,0.69316,0.03137
SD7003B,12.03,0.63904,0.03628
SD7003B,12.03,0.5924,0.04036
SD7003B,12.03,0.5441,0.04424
SD7003B,12.03,0.50917,0.04689
SD7003B,12.03,0.45985,0.05009
SD7003B,12.03,0.40213,0.05318
SD7003B,12.03,0.35423,0.05509
SD7003B,12.03,0.29665,0.05636
SD7003B,12.03,0.24408,0.05639
SD7003B,12.03,0.19715,0.05479
SD7003B,12.03,0.13869,0.05008
SD7003B,12.03,0.09631,0.04407
SD7003B,12.03,0.05435,0.03434
SD7003B,12.03,0.02838,0.02483
SD7003B,12.03,0.0148,0.01788
SD7003B,12.03,0.00588,0.01082
SD7003B,12.03,0.0,-0.0
SD7003B,12.03,0.00115,-0.00342
SD7003B,12.03,0.00463,-0.00736
SD7003B,12.03,0.01251,-0.01183
SD7003B,12.03,0.03496,-0.01884
SD7003B,12.03,0.07172,-0.02546
SD7003B,12.03,0.1074,-0.02818
SD7003B,12.03,0.15204,-0.02979
SD7003B,12.03,0.21359,-0.03009
SD7003B,12.03,0.2792,-0.02884
SD7003B,12.03,0.3501,-0.02687
SD7003B,12.03,0.41691,-0.02458
SD7003B,12.03,0.48216,-0.02188
SD7003B,12.03,0.54957,-0.01871
SD7003B,12.03,0.62788,-0.0146
SD7003B,12.03,0.70836,-0.01006
SD7003B,12.03,0.78332,-0.00597
SD7003B,12.03,0.85627,-0.00235
SD7003B,12.03,0.90913,-0.00024
SD7003B,12.03,0.95169,1e-05
SD7003B,12.03,0.97479,-0.00073
SD7003B,12.03,0.98972,-0.00146
SD7003B,12.03,0.99628,-0.0017
SD7003B,12.03,0.9981,-0.00167
SD7003B,12.03,1.0,0.0
SD7003C,12.027,1.0,0.0
SD7003C,12.027,0.99845,0.00201
SD7003C,12.027,0.99228,0.0028
SD7003C,12.027,0.98521,0.00358
SD7003C,12.027,0.96228,0.0059
SD7003C,12.027,0.91842,0.01039
SD7003C,12.027,0.8832,0.01377
SD7003C,12.027,0.83383,0.01858
SD7003C,12.027,0.78119,0.02367
SD7003C,12.027,0.73689,0.02792
SD7003C,12.027,0.68466,0.03279
SD7003C,12.027,0.62705,0.03803
SD7003C,12.027,0.558,0.04386
SD7003C,12.027,0.47549,0.04979
SD7003C,12.027,0.40331,0.0538
SD7003C,12.027,0.32999,0.05645
SD7003C,12.027,0.27384,0.05722
SD7003C,12.027,0.21714,0.05631
SD7003C,12.027,0.16565,0.05338
SD7003C,12.027,0.12282,0.04885
SD7003C,12.027,0.0812,0.04177
SD7003C,12.027,0.04037,0.03021
SD7003C,12.027,0.02078,0.02178
SD7003C,12.027,0.01067,0.01557
SD7003C,12.027,0.00275,0.00752
SD7003C,12.027,0.0,-0.0
SD7003C,12.027,0.00125,-0.00358
SD7003C,12.027,0.00474,-0.00728
SD7003C,12.027,0.01062,-0.01092
SD7003C,12.027,0.0215,-0.0152
SD7003C,12.027,0.0358,-0.01929
SD7003C,12.027,0.06677,-0.02489
SD7003C,12.027,0.10516,-0.02798
SD7003C,12.027,0.14505,-0.02946
SD7003C,12.027,0.20728,-0.02988
SD7003C,12.027,0.26818,-0.02895
SD7003C,12.027,0.34123,-0.02692
SD7003C,12.027,0.40624,-0.02465
SD7003C,12.027,0.4799,-0.02164
SD7003C,12.027,0.55647,-0.01802
SD7003C,12.027,0.62442,-0.01438
SD7003C,12.027,0.68151,-0.01119
SD7003C,12.027,0.74212,-0.00781
SD7003C,12.027,0.81045,-0.00423
SD7003C,12.027,0.87511,-0.00112
SD7003C,12.027,0.92515,0.00044
SD7003C,12.027,0.96051,2e-05
SD7003C,12.027,0.98089,-0.00092
SD7003C,12.027,0.99029,-0.00148
SD7003C,12.027,0.99777,-0.00172
SD7003C,12.027,1.0,0.0
SD7003D,12.025,1.0,0.0
SD7003D,12.025,0.99855,0.00149
SD7003D,12.025,0.99212,0.00234
SD7003D,12.025,0.98248,0.00344
SD7003D,12.025,0.95698,0.00593
SD7003D,12.025,0.92233,0.00942
SD7003D,12.025,0.888,0.01279
SD7003D,12.025,0.83807,0.01758
SD7003D,12.025,0.78212,0.02294
SD7003D,12.025,0.73439,0.02746
SD7003D,12.025,0.68369,0.03221
SD7003D,12.025,0.62807,0.0372
SD7003D,12.025,0.57299,0.04193
SD7003D,12.025,0.52036,0.04599
SD7003D,12.025,0.47487,0.04907
SD7003D,12.025,0.42236,0.05208
SD7003D,12.025,0.35584,0.0549
SD7003D,12.025,0.2916,0.05629
SD7003D,12.025,0.23081,0.05585
SD7003D,12.025,0.17208,0.05294
SD7003D,12.025,0.12205,0.04779
SD7003D,12.025,0.06905,0.0379
SD7003D,12.025,0.02604,0.0232
SD7003D,12.025,0.0083,0.01252
SD7003D,12.025,0.00135,0.00392
SD7003D,12.025,0.0,0.0
SD7003D,12.025,0.00052,-0.00209
SD7003D,12.025,0.0043,-0.00684
SD7003D,12.025,0.01044,-0.01078
SD7003D,12.025,0.0208,-0.01484
SD7003D,12.025,0.04074,-0.02025
SD7003D,12.025,0.07285,-0.02533
SD7003D,12.025,0.12085,-0.02853
SD7003D,12.025,0.16788,-0.02964
SD7003D,12.025,0.24117,-0.02918
SD7003D,12.025,0.32112,-0.02725
SD7003D,12.025,0.40618,-0.0243
SD7003D,12.025,0.51949,-0.01946
SD7003D,12.025,0.62499,-0.01394
SD7003D,12.025,0.70106,-0.00963
SD7003D,12.025,0.76829,-0.00594
SD7003D,12.025,0.83486,-0.00251
SD7003D,12.025,0.90325,0.00029
SD7003D,12.025,0.94657,0.00075
SD7003D,12.025,0.97785,-0.00039
SD7003D,12.025,0.98676,-0.00087
SD7003D,12.025,0.99274,-0.0012
SD7003D,12.025,0.99877,-0.00125
SD7003D,12.025,1.0,0.0
SD7003R,12.03,1.0,0.0
SD7003R,12.03,0.9985,0.0019
SD7003R,12.03,0.9932,0.00249
SD7003R,12.03,0.98686,0.00315
SD7003R,12.03,0.9733,0.00445
SD7003R,12.03,0.95149,0.0066
SD7003R,12.03,0.9076,0.01086
SD7003R,12.03,0.85674,0.01578
SD7003R,12.03,0.7992,0.02129
SD7003R,12.03,0.74005,0.02692
SD7003R,12.03,0.68241,0.03228
SD7003R,12.03,0.62939,0.03701
SD7003R,12.03,0.56269,0.04264
SD7003R,12.03,0.48816,0.04814
SD7003R,12.03,0.41985,0.05212
SD7003R,12.03,0.3705,0.05433
SD7003R,12.03,0.2952,0.05619
SD7003R,12.03,0.22473,0.05559
SD7003R,12.03,0.15572,0.05153
SD7003R,12.03,0.09394,0.04324
SD7003R,12.03,0.05855,0.03514
SD7003R,12.03,0.0316,0.02569
SD7003R,12.03,0.01254,0.01591
SD7003R,12.03,0.00254,0.0061
SD7003R,12.03,0.0,0.0
SD7003R,12.03,0.00192,-0.00477
SD7003R,12.03,0.00913,-0.01046
SD7003R,12.03,0.01966,-0.01476
SD7003R,12.03,0.03993,-0.02037
SD7003R,12.03,0.06766,-0.02522
SD7003R,12.03,0.11056,-0.02857
SD7003R,12.03,0.14828,-0.02989
SD7003R,12.03,0.20352,-0.03029
SD7003R,12.03,0.25853,-0.02942
SD7003R,12.03,0.31553,-0.02797
SD7003R,12.03,0.37324,-0.02619
SD7003R,12.03,0.4481,-0.02332
SD7003R,12.03,0.51957,-0.02014
SD7003R,12.03,0.58682,-0.01674
SD7003R,12.03,0.65013,-0.01329
SD7003R,12.03,0.71029,-0.00986
SD7003R,12.03,0.75779,-0.00716
SD7003R,12.03,0.81776,-0.00404
SD7003R,12.03,0.86491,-0.00168
SD7003R,12.03,0.91,-0.0
SD7003R,12.03,0.94514,0.00035
SD7003R,12.03,0.97461,-0.00052
SD7003R,12.03,0.98155,-0.00085
SD7003R,12.03,0.99094,-0.00135
SD7003R,12.03,0.99714,-0.00162
SD7003R,12.03,1.0,0.0
SD7032C,11.963,1.0,0.0
SD7032C,11.963,0.99788,0.0015
SD7032C,11.963,0.99251,0.00285
SD7032C,11.963,0.98586,0.00478
SD7032C,11.963,0.97531,0.00727
SD7032C,11.963,0.9445,0.01314
SD7032C,11.963,0.90739,0.01983
SD7032C,11.963,0.85655,0.02948
SD7032C,11.963,0.81714,0.03716
SD7032C,11.963,0.80383,0.04006
SD7032C,11.963,0.79457,0.04116
SD7032C,11.963,0.78859,0.04499
SD7032C,11.963,0.78486,0.04581
SD7032C,11.963,0.77441,0.04768
SD7032C,11.963,0.73922,0.05186
SD7032C,11.963,0.67833,0.05977
SD7032C,11.963,0.6136,0.06784
SD7032C,11.963,0.56683,0.07258
SD7032C,11.963,0.507,0.07732
SD7032C,11.963,0.43508,0.07985
SD7032C,11.963,0.3457,0.08308
SD7032C,11.963,0.27218,0.08262
SD7032C,11.963,0.20312,0.0778
SD7032C,11.963,0.13483,0.06655
SD7032C,11.963,0.08988,0.05568
SD7032C,11.963,0.05735,0.0438
SD7032C,11.963,0.03212,0.03167
SD7032C,11.963,0.0141,0.01936
SD7032C,11.963,0.00568,0.0111
SD7032C,11.963,0.00208,0.00602
SD7032C,11.963,0.0,0.0
SD7032C,11.963,0.00094,-0.00484
SD7032C,11.963,0.00281,-0.0077
SD7032C,11.963,0.00443,-0.00918
SD7032C,11.963,0.00616,-0.01015
SD7032C,11.963,0.01329,-0.01253
SD7032C,11.963,0.02482,-0.01518
SD7032C,11.963,0.03686,-0.01677
SD7032C,11.963,0.07162,-0.02038
SD7032C,11.963,0.11631,-0.02138
SD7032C,11.963,0.18733,-0.02248
SD7032C,11.963,0.2826,-0.01935
SD7032C,11.963,0.38225,-0.01518
SD7032C,11.963,0.48002,-0.0099
SD7032C,11.963,0.56021,-0.00575
SD7032C,11.963,0.66816,-0.00074
SD7032C,11.963,0.72514,0.00185
SD7032C,11.963,0.76998,0.00356
SD7032C,11.963,0.78215,0.00364
SD7032C,11.963,0.78908,0.003
SD7032C,11.963,0.79593,0.00234
SD7032C,11.963,0.80111,0.00223
SD7032C,11.963,0.80814,0.00207
SD7032C,11.963,0.81691,0.00278
SD7032C,11.963,0.85246,0.00324
SD7032C,11.963,0.90897,0.00279
SD7032C,11.963,0.94911,0.00209
SD7032C,11.963,0.97687,-0.00031
SD7032C,11.963,0.9885,-0.00097
SD7032C,11.963,0.99597,-0.00111
SD7032C,11.963,0.99922,-0.00107
SD7032C,11.963,1.0,0.0
SD7032D,11.996,1.0,0.0
SD7032D,11.996,0.99137,0.00286
SD7032D,11.996,0.98247,0.00444
SD7032D,11.996,0.96493,0.00751
SD7032D,11.996,0.92939,0.01376
SD7032D,11.996,0.8951,0.01948
SD7032D,11.996,0.84249,0.02917
SD7032D,11.996,0.78647,0.03883
SD7032D,11.996,0.75229,0.04509
SD7032D,11.996,0.69177,0.05506
SD7032D,11.996,0.64102,0.0624
SD7032D,11.996,0.58683,0.0689
SD7032D,11.996,0.52799,0.07486
SD7032D,11.996,0.47315,0.07913
SD7032D,11.996,0.42374,0.08227
SD7032D,11.996,0.36989,0.08379
SD7032D,11.996,0.31682,0.084
SD7032D,11.996,0.26289,0.08238
SD7032D,11.996,0.21266,0.07915
SD7032D,11.996,0.16234,0.07298
SD7032D,11.996,0.12348,0.06568
SD7032D,11.996,0.08306,0.05435
SD7032D,11.996,0.0619,0.04707
SD7032D,11.996,0.03961,0.03728
SD7032D,11.996,0.02096,0.02672
SD7032D,11.996,0.0092,0.01726
SD7032D,11.996,0.00273,0.00908
SD7032D,11.996,0.0,-0.0
SD7032D,11.996,0.00113,-0.00405
SD7032D,11.996,0.00438,-0.00727
SD7032D,11.996,0.01078,-0.01087
SD7032D,11.996,0.031,-0.01502
SD7032D,11.996,0.06577,-0.01834
SD7032D,11.996,0.11048,-0.0201
SD7032D,11.996,0.15228,-0.02071
SD7032D,11.996,0.20211,-0.01972
SD7032D,11.996,0.24471,-0.0183
SD7032D,11.996,0.31076,-0.01601
SD7032D,11.996,0.3736,-0.01372
SD7032D,11.996,0.45692,-0.00951
SD7032D,11.996,0.52521,-0.00611
SD7032D,11.996,0.60399,-0.00217
SD7032D,11.996,0.70058,0.00192
SD7032D,11.996,0.77805,0.00431
SD7032D,11.996,0.84831,0.00576
SD7032D,11.996,0.89925,0.00548
SD7032D,11.996,0.94144,0.0033
SD7032D,11.996,0.97357,0.0015
SD7032D,11.996,0.98819,0.0004
SD7032D,11.996,0.9958,0.00029
SD7032D,11.996,1.0,0.0
SD7037,11.923,1.0,0.0
SD7037,11.923,0.99929,5e-05
SD7037,11.923,0.99331,0.00138
SD7037,11.923,0.98886,0.00195
SD7037,11.923,0.97369,0.004
SD7037,11.923,0.93649,0.01081
SD7037,11.923,0.87592,0.02111
SD7037,11.923,0.80782,0.03232
SD7037,11.923,0.73151,0.04406
SD7037,11.923,0.64776,0.05466
SD7037,11.923,0.58572,0.06081
SD7037,11.923,0.51706,0.0667
SD7037,11.923,0.44411,0.07028
SD7037,11.923,0.38172,0.07208
SD7037,11.923,0.32809,0.07272
SD7037,11.923,0.26972,0.07146
SD7037,11.923,0.21907,0.0682
SD7037,11.923,0.17163,0.0632
SD7037,11.923,0.12344,0.05527
SD7037,11.923,0.08236,0.04579
SD7037,11.923,0.04524,0.03382
SD7037,11.923,0.02528,0.02568
SD7037,11.923,0.01451,0.0193
SD7037,11.923,0.00635,0.01251
SD7037,11.923,0.00131,0.00565
SD7037,11.923,0.0,-0.0
SD7037,11.923,0.001,-0.00303
SD7037,11.923,0.00317,-0.0058
SD7037,11.923,0.00628,-0.00805
SD7037,11.923,0.01237,-0.01065
SD7037,11.923,0.02077,-0.01283
SD7037,11.923,0.04601,-0.01597
SD7037,11.923,0.09997,-0.01955
SD7037,11.923,0.17663,-0.02114
SD7037,11.923,0.24444,-0.01983
SD7037,11.923,0.32451,-0.01786
SD7037,11.923,0.40798,-0.0149
SD7037,11.923,0.48859,-0.0122
SD7037,11.923,0.56361,-0.00939
SD7037,11.923,0.66498,-0.00611
SD7037,11.923,0.73236,-0.00418
SD7037,11.923,0.79819,-0.00285
SD7037,11.923,0.85561,-0.0019
SD7037,11.923,0.90268,-0.00145
SD7037,11.923,0.951,-0.0009
SD7037,11.923,0.98064,-0.0004
SD7037,11.923,0.98922,-0.00028
SD7037,11.923,0.99502,-0.0004
SD7037,11.923,0.99919,-1e-05
SD7037,11.923,1.0,0.0
SD7043,11.959,1.0,0.0
SD7043,11.959,0.99874,0.0012
SD7043,11.959,0.99193,0.0029
SD7043,11.959,0.98462,0.00453
SD7043,11.959,0.96737,0.00845
SD7043,11.959,0.92851,0.01715
SD7043,11.959,0.88433,0.02616
SD7043,11.959,0.81359,0.03946
SD7043,11.959,0.73237,0.05332
SD7043,11.959,0.64469,0.0655
SD7043,11.959,0.55543,0.07458
SD7043,11.959,0.45008,0.0811
SD7043,11.959,0.35134,0.08283
SD7043,11.959,0.2733,0.08101
SD7043,11.959,0.19497,0.07518
SD7043,11.959,0.12296,0.06475
SD7043,11.959,0.0691,0.0512
SD7043,11.959,0.04318,0.04122
SD7043,11.959,0.02601,0.03208
SD7043,11.959,0.01634,0.02526
SD7043,11.959,0.00717,0.01651
SD7043,11.959,0.00299,0.01089
SD7043,11.959,0.0,-0.0
SD7043,11.959,0.00076,-0.00234
SD7043,11.959,0.0021,-0.00401
SD7043,11.959,0.00653,-0.00649
SD7043,11.959,0.01381,-0.00935
SD7043,11.959,0.0271,-0.0127
SD7043,11.959,0.0555,-0.01564
SD7043,11.959,0.11109,-0.01723
SD7043,11.959,0.19526,-0.01555
SD7043,11.959,0.27461,-0.01191
SD7043,11.959,0.37827,-0.00634
SD7043,11.959,0.46235,-0.00181
SD7043,11.959,0.56668,0.00391
SD7043,11.959,0.66589,0.00861
SD7043,11.959,0.75556,0.01157
SD7043,11.959,0.82892,0.01267
SD7043,11.959,0.89294,0.01167
SD7043,11.959,0.93019,0.0093
SD7043,11.959,0.96463,0.00442
SD7043,11.959,0.9774,0.0024
SD7043,11.959,0.98975,0.00039
SD7043,11.959,0.99654,-0.00072
SD7043,11.959,1.0,0.0
SD7062,11.915,1.0,0.0
SD7062,11.915,0.99858,0.00128
SD7062,11.915,0.99093,0.00291
SD7062,11.915,0.98251,0.00456
SD7062,11.915,0.95556,0.01028
SD7062,11.915,0.90289,0.02164
SD7062,11.915,0.8386,0.0355
SD7062,11.915,0.77121,0.04995
SD7062,11.915,0.71025,0.06236
SD7062,11.915,0.66158,0.07149
SD7062,11.915,0.60375,0.08161
SD7062,11.915,0.54144,0.09144
SD7062,11.915,0.47657,0.09977
SD7062,11.915,0.41947,0.10497
SD7062,11.915,0.35724,0.10829
SD7062,11.915,0.28393,0.10941
SD7062,11.915,0.21095,0.10473
SD7062,11.915,0.1445,0.09412
SD7062,11.915,0.09052,0.07916
SD7062,11.915,0.05381,0.06297
SD7062,11.915,0.03165,0.04835
SD7062,11.915,0.01436,0.0317
SD7062,11.915,0.00394,0.01602
SD7062,11.915,0.00068,0.0061
SD7062,11.915,0.0,0.0
SD7062,11.915,0.0011,-0.00509
SD7062,11.915,0.00464,-0.01019
SD7062,11.915,0.01147,-0.01475
SD7062,11.915,0.02707,-0.02076
SD7062,11.915,0.05446,-0.02622
SD7062,11.915,0.08914,-0.02971
SD7062,11.915,0.13205,-0.03178
SD7062,11.915,0.18926,-0.03306
SD7062,11.915,0.26367,-0.03252
SD7062,11.915,0.33088,-0.03018
SD7062,11.915,0.39758,-0.0268
SD7062,11.915,0.46365,-0.02278
SD7062,11.915,0.53611,-0.01725
SD7062,11.915,0.60846,-0.01185
SD7062,11.915,0.68761,-0.00633
