volume,file,airfoil_label,asb_name,builder,config,comment,xtr_upper,xtr_lower,Re,alpha,CL,CD,run_file
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,100800,-3.74,0.172,0.0373,JG00159.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,100800,-2.86,0.287,0.0351,JG00159.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,100800,-1.91,0.397,0.0348,JG00159.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,100800,-0.57,0.495,0.042,JG00159.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,100800,0.37,0.567,0.0484,JG00159.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,100800,1.29,0.624,0.051,JG00159.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,100800,2.27,0.686,0.0557,JG00159.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,100800,3.48,0.786,0.0616,JG00159.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,100800,4.41,1.026,0.0457,JG00159.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,100800,5.65,1.234,0.0339,JG00159.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,100800,6.53,1.331,0.0312,JG00159.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,100800,7.53,1.429,0.0296,JG00159.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,100800,8.34,1.494,0.0295,JG00159.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,100800,9.72,1.599,0.0293,JG00159.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,100800,10.57,1.654,0.0316,JG00159.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,100800,11.44,1.697,0.0349,JG00159.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,100800,13.0,1.738,0.0443,JG00159.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,201100,-5.79,0.142,0.0259,JG00154.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,201100,-4.73,0.261,0.0195,JG00154.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,201100,-3.65,0.376,0.0168,JG00154.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,201100,-2.54,0.507,0.0147,JG00154.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,201100,-1.61,0.603,0.0149,JG00154.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,201100,-0.42,0.726,0.0161,JG00154.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,201100,0.87,0.859,0.0169,JG00154.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,201100,1.42,0.914,0.0169,JG00154.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,201100,2.63,1.035,0.0175,JG00154.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,201100,3.99,1.172,0.0175,JG00154.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,201100,4.67,1.232,0.0173,JG00154.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,201100,5.89,1.342,0.0171,JG00154.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,201100,6.78,1.43,0.0177,JG00154.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,201100,8.29,1.555,0.0189,JG00154.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,201100,9.14,1.616,0.0206,JG00154.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,201100,10.51,1.69,0.0245,JG00154.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,201100,10.7,1.697,0.0256,JG00154.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,201100,11.97,1.728,0.0316,JG00154.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,201100,12.86,1.731,0.0395,JG00154.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,251600,-6.29,0.084,0.0307,AB00506.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,251600,-4.91,0.238,0.0178,AB00506.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,251600,-3.87,0.353,0.0152,AB00506.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,251600,-2.74,0.481,0.0128,AB00506.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,251600,-1.81,0.586,0.0128,AB00506.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,251600,-0.74,0.695,0.0134,AB00506.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,251600,0.24,0.794,0.014,AB00506.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,251600,1.25,0.892,0.0145,AB00506.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,251600,2.34,1.005,0.0149,AB00506.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,251600,3.37,1.108,0.0151,AB00506.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,251600,4.34,1.201,0.0154,AB00506.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,251600,5.36,1.293,0.0154,AB00506.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,251600,6.49,1.39,0.0156,AB00506.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,251600,7.5,1.478,0.0163,AB00506.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,251600,8.33,1.539,0.0174,AB00506.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,251600,9.5,1.616,0.0202,AB00506.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,251600,10.51,1.672,0.0231,AB00506.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,251600,11.6,1.71,0.0285,AB00506.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,302300,-5.82,0.142,0.0201,JG00511.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,302300,-4.86,0.247,0.0161,JG00511.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,302300,-3.85,0.36,0.014,JG00511.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,302300,-2.79,0.479,0.012,JG00511.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,302300,-1.74,0.599,0.0116,JG00511.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,302300,-0.71,0.706,0.012,JG00511.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,302300,0.33,0.811,0.0125,JG00511.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,302300,1.34,0.914,0.0131,JG00511.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,302300,2.35,1.018,0.0134,JG00511.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,302300,3.36,1.118,0.0136,JG00511.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,302300,4.45,1.232,0.0139,JG00511.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,302300,5.46,1.324,0.0145,JG00511.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,302300,6.42,1.398,0.0144,JG00511.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,302300,7.49,1.487,0.0153,JG00511.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,302300,8.52,1.559,0.017,JG00511.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,302300,9.57,1.626,0.0196,JG00511.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,302300,10.55,1.676,0.0227,JG00511.DAT
vol1,FX63137B.DRG,FX 63-137 (B),fx63137,M. Allen,clean,clean,,,302300,11.53,1.708,0.0277,JG00511.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,61100,-4.25,-0.232,0.0322,JG00126.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,61100,-2.71,-0.077,0.0251,JG00126.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,61100,-1.19,0.088,0.0179,JG00126.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,61100,0.58,0.337,0.0229,JG00126.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,61100,1.9,0.494,0.0264,JG00126.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,61100,3.68,0.654,0.0351,JG00126.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,61100,5.07,0.775,0.0386,JG00126.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,61100,6.8,0.931,0.0447,JG00126.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,61100,8.31,1.099,0.0363,JG00126.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,61100,9.89,1.222,0.03,JG00126.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,61100,11.23,1.243,0.0424,JG00126.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,101100,-4.09,-0.154,0.0262,AB00124.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,101100,-2.54,0.064,0.0189,AB00124.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,101100,-1.21,0.168,0.0147,AB00124.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,101100,0.43,0.374,0.0149,AB00124.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,101100,2.12,0.538,0.0172,AB00124.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,101100,3.59,0.684,0.0187,AB00124.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,101100,5.18,0.842,0.0197,AB00124.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,101100,6.83,1.005,0.021,AB00124.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,101100,8.25,1.147,0.0215,AB00124.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,101100,9.76,1.227,0.0249,AB00124.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,101100,11.22,1.233,0.0407,AB00124.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,201800,-5.79,-0.294,0.0434,AB00122.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,201800,-4.11,-0.104,0.0199,AB00122.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,201800,-2.55,0.037,0.0141,AB00122.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,201800,-1.07,0.169,0.0104,AB00122.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,201800,0.4,0.338,0.0095,AB00122.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,201800,2.18,0.534,0.0108,AB00122.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,201800,3.52,0.683,0.012,AB00122.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,201800,5.22,0.862,0.0132,AB00122.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,201800,6.6,1.0,0.0143,AB00122.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,201800,8.15,1.141,0.016,AB00122.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,201800,9.85,1.213,0.0263,AB00122.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,201800,11.19,1.213,0.0417,AB00122.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,302900,-5.62,-0.238,0.036,AB00120.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,302900,-4.28,-0.117,0.0193,AB00120.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,302900,-2.78,0.018,0.0135,AB00120.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,302900,-1.0,0.19,0.0089,AB00120.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,302900,0.47,0.355,0.0078,AB00120.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,302900,2.11,0.533,0.0088,AB00120.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,302900,3.51,0.678,0.0097,AB00120.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,302900,5.25,0.858,0.0111,AB00120.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,302900,6.83,1.011,0.0121,AB00120.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,302900,8.16,1.115,0.0146,AB00120.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,302900,10.05,1.184,0.0264,AB00120.DAT
vol1,K3311.DRG,K3311,k3311,L. Kincaid,clean,clean,,,302900,11.68,1.19,0.0479,AB00120.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,60900,-3.22,-0.187,0.0181,MS00112.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,60900,-1.62,0.015,0.0185,MS00112.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,60900,-0.06,0.247,0.0216,MS00112.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,60900,1.45,0.389,0.0283,MS00112.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,60900,2.98,0.534,0.0296,MS00112.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,60900,4.5,0.654,0.0272,MS00112.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,60900,6.05,0.794,0.0234,MS00112.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,60900,7.58,0.916,0.0248,MS00112.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,60900,9.09,1.018,0.0296,MS00112.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,60900,10.64,1.105,0.0372,MS00112.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,61600,-6.2,-0.452,0.0327,AB00526.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,61600,-4.66,-0.304,0.0209,AB00526.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,101100,-2.94,-0.149,0.0123,JG00114.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,101100,-1.4,0.079,0.0131,JG00114.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,101100,0.16,0.22,0.0165,JG00114.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,101100,1.48,0.338,0.0187,JG00114.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,101100,3.34,0.513,0.017,JG00114.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,101100,4.69,0.648,0.0171,JG00114.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,101100,6.18,0.79,0.0191,JG00114.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,101100,7.64,0.916,0.023,JG00114.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,101100,9.28,1.037,0.0281,JG00114.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,101100,10.69,1.112,0.0364,JG00114.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,101100,12.36,1.121,0.043,JG00114.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,102500,-6.11,-0.473,0.0265,AB00527.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,102500,-4.67,-0.341,0.0177,AB00527.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,201900,-3.0,-0.164,0.0122,JG00116.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,201900,-1.64,-0.047,0.0105,JG00116.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,201900,-0.04,0.148,0.0106,JG00116.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,201900,1.47,0.304,0.0109,JG00116.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,201900,3.22,0.492,0.0115,JG00116.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,201900,4.68,0.65,0.013,JG00116.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,201900,6.14,0.803,0.0151,JG00116.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,201900,7.73,0.948,0.018,JG00116.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,201900,9.27,1.066,0.0231,JG00116.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,201900,10.63,1.144,0.028,JG00116.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,201900,12.27,1.132,0.0416,JG00116.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,204700,-4.63,-0.326,0.0149,AB00528.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,204200,-6.17,-0.493,0.0213,AB00529.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,302600,-2.92,-0.174,0.0113,JG00118.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,302600,-1.45,-0.03,0.0094,JG00118.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,302600,0.14,0.162,0.0086,JG00118.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,302600,1.48,0.314,0.0085,JG00118.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,302600,3.03,0.488,0.0094,JG00118.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,302600,4.5,0.648,0.0106,JG00118.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,302600,6.28,0.836,0.0127,JG00118.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,302600,7.66,0.968,0.0154,JG00118.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,302600,9.36,1.112,0.0198,JG00118.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,302600,10.74,1.182,0.0247,JG00118.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,306500,-6.07,-0.487,0.0194,AB00530.DAT
vol1,MH45.DRG,MH45,mh45,C. Fox,clean,clean,,,306500,-4.5,-0.345,0.0146,AB00530.DAT
vol1,N6409.DRG,NACA 6409,naca6409,H. Halsey,clean,clean,,,61000,-2.8,-0.004,0.0623,AB00187.DAT
vol1,N6409.DRG,NACA 6409,naca6409,H. Halsey,clean,clean,,,61000,-1.13,0.238,0.0373,AB00187.DAT
vol1,N6409.DRG,NACA 6409,naca6409,H. Halsey,clean,clean,,,61000,0.26,0.452,0.0363,AB00187.DAT
vol1,N6409.DRG,NACA 6409,naca6409,H. Halsey,clean,clean,,,61000,2.09,0.65,0.0367,AB00187.DAT
vol1,N6409.DRG,NACA 6409,naca6409,H. Halsey,clean,clean,,,61000,3.33,0.774,0.0399,AB00187.DAT
vol1,N6409.DRG,NACA 6409,naca6409,H. Halsey,clean,clean,,,61000,5.0,0.923,0.0468,AB00187.DAT
vol1,N6409.DRG,NACA 6409,naca6409,H. Halsey,clean,clean,,,100700,-2.68,0.194,0.0378,AB00189.DAT
vol1,N6409.DRG,NACA 6409,naca6409,H. Halsey,clean,clean,,,100700,-1.0,0.433,0.0228,AB00189.DAT
vol1,N6409.DRG,NACA 6409,naca6409,H. Halsey,clean,clean,,,100700,0.26,0.563,0.02,AB00189.DAT
vol1,N6409.DRG,NACA 6409,naca6409,H. Halsey,clean,clean,,,100700,1.98,0.728,0.0188,AB00189.DAT
vol1,N6409.DRG,NACA 6409,naca6409,H. Halsey,clean,clean,,,100700,3.34,0.861,0.0197,AB00189.DAT
vol1,N6409.DRG,NACA 6409,naca6409,H. Halsey,clean,clean,,,100700,5.09,1.017,0.0213,AB00189.DAT
vol1,N6409.DRG,NACA 6409,naca6409,H. Halsey,clean,clean,,,100700,6.47,1.145,0.0219,AB00189.DAT
vol1,N6409.DRG,NACA 6409,naca6409,H. Halsey,clean,clean,,,100700,8.12,1.285,0.0227,AB00189.DAT
vol1,N6409.DRG,NACA 6409,naca6409,H. Halsey,clean,clean,,,100700,9.73,1.41,0.0252,AB00189.DAT
vol1,N6409.DRG,NACA 6409,naca6409,H. Halsey,clean,clean,,,200600,-2.89,0.282,0.0186,AB00191.DAT
vol1,N6409.DRG,NACA 6409,naca6409,H. Halsey,clean,clean,,,200600,-1.37,0.435,0.0143,AB00191.DAT
vol1,N6409.DRG,NACA 6409,naca6409,H. Halsey,clean,clean,,,200600,0.22,0.601,0.0136,AB00191.DAT
vol1,N6409.DRG,NACA 6409,naca6409,H. Halsey,clean,clean,,,200600,1.67,0.745,0.0125,AB00191.DAT
vol1,N6409.DRG,NACA 6409,naca6409,H. Halsey,clean,clean,,,200600,3.34,0.908,0.0134,AB00191.DAT
vol1,N6409.DRG,NACA 6409,naca6409,H. Halsey,clean,clean,,,200600,4.97,1.07,0.0142,AB00191.DAT
vol1,N6409.DRG,NACA 6409,naca6409,H. Halsey,clean,clean,,,200600,6.97,1.258,0.016,AB00191.DAT
vol1,N6409.DRG,NACA 6409,naca6409,H. Halsey,clean,clean,,,200600,8.11,1.352,0.0174,AB00191.DAT
vol1,N6409.DRG,NACA 6409,naca6409,H. Halsey,clean,clean,,,200600,10.13,1.457,0.0211,AB00191.DAT
vol1,N6409.DRG,NACA 6409,naca6409,H. Halsey,clean,clean,,,200600,11.33,1.44,0.0277,AB00191.DAT
vol1,R140A.DRG,R140 (A),r140,W. Friedlander,clean,clean,,,101600,-4.02,-0.446,0.0181,AB00203.DAT
vol1,R140A.DRG,R140 (A),r140,W. Friedlander,clean,clean,,,101600,-2.47,-0.358,0.0183,AB00203.DAT
vol1,R140A.DRG,R140 (A),r140,W. Friedlander,clean,clean,,,101600,-0.91,-0.065,0.016,AB00203.DAT
vol1,R140A.DRG,R140 (A),r140,W. Friedlander,clean,clean,,,101600,0.55,0.171,0.0179,AB00203.DAT
vol1,R140A.DRG,R140 (A),r140,W. Friedlander,clean,clean,,,101600,2.14,0.403,0.0191,AB00203.DAT
vol1,R140A.DRG,R140 (A),r140,W. Friedlander,clean,clean,,,101600,3.65,0.508,0.018,AB00203.DAT
vol1,R140A.DRG,R140 (A),r140,W. Friedlander,clean,clean,,,101600,4.99,0.59,0.0151,AB00203.DAT
vol1,R140A.DRG,R140 (A),r140,W. Friedlander,clean,clean,,,101600,6.56,0.652,0.0211,AB00203.DAT
vol1,R140A.DRG,R140 (A),r140,W. Friedlander,clean,clean,,,101600,8.26,0.737,0.0311,AB00203.DAT
vol1,R140A.DRG,R140 (A),r140,W. Friedlander,clean,clean,,,101600,9.53,0.797,0.0422,AB00203.DAT
vol1,R140A.DRG,R140 (A),r140,W. Friedlander,clean,clean,,,103000,-5.77,-0.563,0.0253,AB00531.DAT
vol1,R140A.DRG,R140 (A),r140,W. Friedlander,clean,clean,,,203000,-5.63,-0.531,0.0203,AB00205.DAT
vol1,R140A.DRG,R140 (A),r140,W. Friedlander,clean,clean,,,203000,-4.07,-0.419,0.0149,AB00205.DAT
vol1,R140A.DRG,R140 (A),r140,W. Friedlander,clean,clean,,,203000,-2.71,-0.266,0.0105,AB00205.DAT
vol1,R140A.DRG,R140 (A),r140,W. Friedlander,clean,clean,,,203000,-0.96,-0.09,0.0105,AB00205.DAT
vol1,R140A.DRG,R140 (A),r140,W. Friedlander,clean,clean,,,203000,0.36,0.023,0.0104,AB00205.DAT
vol1,R140A.DRG,R140 (A),r140,W. Friedlander,clean,clean,,,203000,2.02,0.208,0.012,AB00205.DAT
vol1,R140A.DRG,R140 (A),r140,W. Friedlander,clean,clean,,,203000,3.84,0.462,0.0123,AB00205.DAT
vol1,R140A.DRG,R140 (A),r140,W. Friedlander,clean,clean,,,203000,5.13,0.563,0.0162,AB00205.DAT
vol1,R140A.DRG,R140 (A),r140,W. Friedlander,clean,clean,,,203000,6.47,0.627,0.0204,AB00205.DAT
vol1,R140A.DRG,R140 (A),r140,W. Friedlander,clean,clean,,,203000,8.29,0.719,0.0298,AB00205.DAT
vol1,R140A.DRG,R140 (A),r140,W. Friedlander,clean,clean,,,203000,9.56,0.796,0.0456,AB00205.DAT
vol1,R140A.DRG,R140 (A),r140,W. Friedlander,clean,clean,,,304400,-5.71,-0.54,0.0194,AB00207.DAT
vol1,R140A.DRG,R140 (A),r140,W. Friedlander,clean,clean,,,304400,-3.85,-0.348,0.0121,AB00207.DAT
vol1,R140A.DRG,R140 (A),r140,W. Friedlander,clean,clean,,,304400,-2.66,-0.237,0.0096,AB00207.DAT
